track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6rmTI4qrd6b2iJddcCJy3A,The Avett Brothers,Christmas Vibes But Not Christmas Songs,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,Country / Folk
3A04b0nJb2nAzGUw2rqDsI,Achint,Scam 1992 Theme Music,Scam 1992 Theme Music,54,86206,False,0.516,0.486,4,-11.45,0,0.0249,0.00411,0.277,0.34,0.454,87.045,4,Country / Folk
5C1AnMWO7cmmLAxOODICmv,Jax,Am I Ready - Pop Night Out,Victoria’s Secret,3,176124,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,4,Country / Folk
1CfnMFQtuay15XHlNGpCQa,Roger Miller,The Greatest Jazz Mix,King Of The Road - Single Version,0,148280,False,0.69,0.366,11,-10.414,1,0.0634,0.62,0.0,0.121,0.544,118.289,4,Country / Folk
2KLzvAk1wr5dOIc50tPFfr,Dusty Springfield,60s Christmas Party,I Only Want To Be With You - Mono,0,155920,False,0.593,0.823,7,-4.289,1,0.0293,0.167,1.13e-06,0.0856,0.953,132.697,4,Country / Folk
6Fha6tXHkL3r9m9nNqQG8p,Vance Joy,Dream Your Life Away,Georgia,62,230506,False,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,4,Country / Folk
6sXzl29WqFoy5F91n8nV9i,Franky ‘Fastfingers’ Flint,Saloon Piano: Old West Honky Tonk,Saddle Up,13,74257,False,0.795,0.223,0,-12.63,1,0.183,0.876,0.174,0.0817,0.83,123.61,4,Country / Folk
5Z01kGFWQcQA3XBRxjAzAJ,Andrew Foy;Renee Foy;Stephan Baulig,Afterglow (Stephan Baulig Remix),Afterglow - Stephan Baulig Remix,37,213620,False,0.674,0.52,0,-10.106,1,0.0511,0.272,2.41e-06,0.151,0.422,116.029,4,Country / Folk
46DBOCyDDj0FFnWniwwNVW,Emmylou Harris,Country Holiday,Christmas Time's A-Coming,0,175400,False,0.715,0.404,11,-9.706,1,0.0262,0.583,0.0,0.115,0.709,104.438,4,Country / Folk
3zIwapXZFb40mj9RMnSRIn,Don McLean,Best 70s Rock Tunes,If We Try,0,215226,False,0.565,0.403,2,-12.425,1,0.0303,0.674,0.0,0.103,0.48,109.62,4,Country / Folk
34HNaUhhTgO1jvfEuXHFyz,The Bridge City Sinners,Unholy Hymns,The Damned,30,167466,True,0.404,0.577,2,-8.272,0,0.0294,0.605,0.249,0.0712,0.637,112.215,3,Country / Folk
0tgHIZlb1corln6Mbe7zFg,Tanay Mimani,Chai Ki Katori,Chai Ki Katori,33,244247,True,0.792,0.329,1,-11.15,1,0.0595,0.269,0.0,0.101,0.461,112.869,4,Country / Folk
2pVQtg1gfTftOLugm5ENov,Stonewall Jackson,Trouble & Me,I Washed My Hands in Muddy Water,49,162840,False,0.618,0.37,7,-11.023,1,0.0345,0.788,0.0,0.146,0.653,81.553,4,Country / Folk
1ubDSCbRstAmiK3U1p4UZc,Joy Oladokun,Fall Aesthetic,jordan,0,241200,False,0.513,0.313,4,-9.318,1,0.0276,0.521,3.95e-06,0.0994,0.217,96.124,4,Country / Folk
73W5aXorr5vxrySFcoZqIN,Big Red Machine;Taylor Swift,How Long Do You Think It's Gonna Last?,Renegade (feat. Taylor Swift),69,254466,False,0.53,0.712,0,-8.135,1,0.0461,0.44,0.0233,0.0931,0.577,167.964,4,Country / Folk
62CXV36AhtrcxQ8LkpPOol,Watkins Family Hour;Sara Watkins;Sean Watkins,Watkins Family Hour,Feeling Good Again,21,202333,False,0.527,0.452,5,-10.575,1,0.0318,0.206,9.86e-06,0.149,0.404,104.931,4,Country / Folk
1w4606WzxPXiliL2MxcPy8,Bill Monroe & His Blue Grass Boys,Anthology,Uncle Pen - Single Version,25,163866,False,0.587,0.437,9,-12.422,1,0.0452,0.555,0.00185,0.244,0.743,110.586,4,Country / Folk
1uZVKeN99NShfuXefr6XEA,The Wood Brothers,The Muse,Neon Tombstone,28,294933,False,0.546,0.437,10,-8.993,1,0.0326,0.289,0.000312,0.119,0.534,129.955,4,Country / Folk
57VPW07ksriiQIFUzLDvBJ,Bharat Chauhan,Tu Hoti Toh - Single,Tu Hoti Toh,39,334100,False,0.445,0.335,4,-11.972,0,0.0273,0.843,0.272,0.101,0.212,78.419,3,Country / Folk
7ymdNx2cNrYVcue5vDvXmF,Silence Wang;BY2,万有引力,有点甜,60,235200,False,0.696,0.587,4,-6.801,1,0.0353,0.678,0.0,0.102,0.422,104.984,4,Country / Folk
0F76EzCOmno4KJviO7iGNq,Hank Williams;Drifting Cowboys,The Complete Hank Williams,"Hey, Good Lookin'",50,174293,False,0.785,0.365,7,-9.963,1,0.0377,0.801,0.0,0.0662,0.913,141.167,4,Country / Folk
4heQUaml94Gl0rhuQ1ON63,Blake Shelton;Gwen Stefani,Easy Country,Happy Anywhere,0,171026,False,0.606,0.737,8,-5.745,1,0.0321,0.134,0.0,0.057,0.65,82.966,4,Country / Folk
2Bk6sJI1RkMrAQyUCtr1qx,Amartya Bobo Rahut,Kaisi Ho ?,Kaisi Ho ?,39,172867,False,0.549,0.281,5,-12.514,1,0.0358,0.942,0.000112,0.101,0.539,147.019,4,Country / Folk
0aJnMiBxToa9JhQrulqWJq,Mipso,Dark Holler Pop,Squirrels,24,162771,False,0.611,0.508,9,-10.434,1,0.0306,0.866,0.163,0.118,0.773,95.187,4,Country / Folk
0xjKyw8MYQY33BlY9bvqCS,Rotlaus,På vei,Ei runde til,43,236520,False,0.608,0.832,4,-5.38,0,0.0237,0.0153,1.07e-05,0.179,0.525,102.99,4,Country / Folk
5QAt9bHGHipTaZ74vRFeXx,John Hartford,Morning Bugle,All Fall Down,23,195426,False,0.577,0.585,4,-15.487,0,0.0346,0.699,0.0201,0.0774,0.945,114.329,4,Country / Folk
6JGjevTaqr9J1xp7YvYUKF,Brandi Carlile,Finest Country,"Speak Your Mind (From the Netflix Series ""We The People"")",0,193943,False,0.476,0.666,6,-3.438,1,0.0446,0.314,0.0,0.342,0.498,148.155,4,Country / Folk
0lLdwPu4q6JTX5nrSLIgfj,Tropical Florida,Temazos de Coleccion,No Podras,47,164906,False,0.558,0.811,10,-4.611,1,0.061,0.437,0.0,0.12,0.922,178.837,4,Country / Folk
6Fomnvc3pkLvUQYUkhiQPx,Canyon City,Midnight Waves,Waves,45,262954,False,0.407,0.357,1,-11.659,1,0.0436,0.775,0.00105,0.94,0.253,112.207,4,Country / Folk
1AJRWM34yxnAxhF9TEK0Zj,Vivid Color,Lot To Learn,Lot To Learn,52,226470,False,0.57,0.468,6,-4.192,1,0.047,0.758,0.0,0.206,0.335,137.855,4,Country / Folk
5vo6kGxIqicod1Cy7VN701,Ian Munsick;Cody Johnson,Oklahoma Smokeshow - Breakout Country,Long Live Cowgirls,0,184746,False,0.233,0.432,10,-5.957,1,0.0321,0.291,0.0,0.279,0.286,195.663,3,Country / Folk
1ae8XfBQ3fDEvmBjFaemGV,Brandi Carlile,Coffee Moment,This Time Tomorrow,0,206267,False,0.606,0.326,10,-10.031,1,0.0294,0.841,0.0,0.139,0.414,91.626,4,Country / Folk
0fcZ3nL9h1PV4mZKngBYxf,Vidhi Sharma,Ram Stuti (Shri Ram Chandra Kripalu Bhajman),Ram Stuti - Shri Ram Chandra Kripalu Bhajman,51,384235,False,0.687,0.819,8,-3.356,1,0.0231,0.441,5.2e-06,0.11,0.501,99.989,1,Country / Folk
4IOXp1xFiMh5FtSEGim4CO,flora cash,our generation,Soul Mate,61,237780,False,0.44,0.376,1,-11.798,1,0.0337,0.764,0.00169,0.118,0.309,97.778,4,Country / Folk
5hhhrZMKz1NEZM7jRWufbf,Frank Turner,West Coast vs. Wessex,Bob,30,188952,True,0.415,0.713,0,-5.529,1,0.0345,0.0555,0.0,0.0811,0.361,83.69,3,Country / Folk
3FTRSa9mWB3kKx2jkhUAN3,Prateek Kuhad,Tum Jab Paas - Single,Tum Jab Paas,60,235932,False,0.751,0.344,6,-7.712,1,0.0379,0.528,1.62e-06,0.113,0.471,122.1,3,Country / Folk
25wiOYoBrS6ITwcPGlTSXi,Front Porch Step,I Never Loved Before I Found You,Stones,27,250987,False,0.636,0.776,7,-4.765,1,0.0362,0.00662,5.47e-06,0.0741,0.402,95.999,4,Country / Folk
2UJy2HHo4afrQbI5FizxLM,Ciaran Lavery,Kosher,Left for America,50,170786,False,0.498,0.384,4,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856,4,Country / Folk
6ErIUOm3AaNAMY3i1f7ElT,Jasleen Royal,Mtv Unplugged Season 6,Preet Unplugged,37,348183,False,0.7,0.38,10,-9.746,0,0.043,0.901,4.01e-05,0.304,0.441,85.878,4,Country / Folk
4LloVtxNZpeh7q7xdi1DQc,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",72,263573,False,0.315,0.296,5,-13.262,1,0.0315,0.771,0.0,0.702,0.435,173.509,4,Country / Folk
4xhOQ76KERQIrj2xpvsOFV,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,Mind Your Own Business,12,176066,False,0.759,0.443,4,-10.217,1,0.0325,0.89,0.0,0.102,0.842,140.658,4,Country / Folk
5OwwWMZDh47EptyLoIAG23,Trampled by Turtles,Songs from a Ghost Town,Drinkin in the Morning,37,225946,False,0.553,0.703,4,-5.404,1,0.0276,0.208,0.084,0.179,0.705,92.292,4,Country / Folk
4K58TCl6cXgby5ZFP4Aggw,Garrett Kato,Be,Be,64,149694,False,0.658,0.423,11,-8.796,0,0.113,0.757,0.0,0.105,0.279,80.018,4,Country / Folk
54S8gAjWou3sGde0vU4DxY,Paolo Nutini,Session Acoustique,Last Request,2,220413,True,0.604,0.704,5,-6.564,1,0.0477,0.241,0.0,0.137,0.399,80.93,4,Country / Folk
3CAX47TnPqTujLIQTw8nwI,Ben Howard,Every Kingdom,Old Pine,68,328506,False,0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.57,4,Country / Folk
7HSk4yGZxfjOkHyOvZrBQZ,John Frusciante,To Record Only Water For Ten Days (U.S. Version),Ramparts,53,70133,False,0.386,0.428,10,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,4,Country / Folk
11CE50vgrAqz8NTgnUAFdl,Travis Denning,Country USA,"Red, White And Blue",0,206533,False,0.497,0.879,11,-4.81,1,0.0583,0.0755,0.0,0.0651,0.276,74.977,4,Country / Folk
2f6RlUydW1yTWhcXqaBhA3,Masaharu Fukuyama,想 -new love new world-,想 -new love new world-,31,280546,False,0.595,0.879,8,-4.849,1,0.0405,0.0319,0.0,0.344,0.839,124.784,4,Country / Folk
3AcPAEsILGtsyht7FYxlyj,Bryan Adams,Rockin' Around The Christmas Tree 2022,Merry Christmas,0,151387,False,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,Country / Folk
3d6QEvs7qQG4JRDRK0uiAj,Alison Krauss & Union Station,New Favorite,I'm Gone,23,208026,False,0.515,0.205,7,-13.385,0,0.0297,0.883,2.65e-06,0.0883,0.314,95.596,4,Country / Folk
3YuQ4JqcmaEkVAlTiy7b6B,Flatt & Scruggs,Changin' Times,"Don't Think Twice, It's Alright",20,200040,False,0.64,0.367,4,-16.178,1,0.0295,0.472,1.17e-05,0.218,0.742,107.679,4,Country / Folk
2kZDfMUJYaA64FvAVc7mZ6,Winifred Atwell,Ragtime Lady,Five Finger Boogie,11,129645,False,0.484,0.647,7,-13.536,0,0.0383,0.777,0.91,0.0544,0.961,117.952,4,Country / Folk
1sgn8wmK2kuJrF9ppsnH2F,Hafdís Huld,Vögguvísur,Frost er úti fuglinn minn,44,125852,False,0.504,0.118,9,-13.917,1,0.0392,0.937,0.0,0.0619,0.6,113.507,3,Country / Folk
4h1ZTkXUtAmWSlpmTu5PMk,Trampled by Turtles,Life is Good on the Open Road,Life is Good on the Open Road,31,203026,False,0.376,0.376,4,-8.389,1,0.0281,0.33,0.000105,0.128,0.381,107.41,4,Country / Folk
1dF7E70XZl9udSIPMeUP15,Doc Watson;David Grisman,Doc & Dawg,Doc & Dawg,23,117604,False,0.579,0.419,2,-13.133,1,0.0476,0.909,0.806,0.102,0.973,115.946,4,Country / Folk
2XAQw5pC8vsJbz8Hc619RX,Divya Kumar,Wrong Side Raju,Gori Radha Ne Kado Kaan,44,308218,False,0.478,0.846,2,-4.799,1,0.146,0.367,0.0,0.0803,0.758,149.708,3,Country / Folk
5KZfM2W4L74di6cYgKoUE5,Divya Kumar,Badlapur (Original Motion Picture Soundtrack),Jee Karda,47,240999,False,0.547,0.709,11,-7.87,0,0.0374,0.159,0.0,0.109,0.401,140.062,4,Country / Folk
7boKWlaNVmrhJdX8IbzUdD,Chicago,"The Best of Chicago, 40th Anniversary Edition",Hard to Say I'm Sorry - 2007 Remaster,67,223280,False,0.551,0.416,4,-7.94,1,0.0274,0.648,2.26e-06,0.312,0.255,72.174,4,Country / Folk
47MtUiBYZmxs9bdqN62KuQ,Lars Winnerbäck,Granit och morän,Sysselmannen,44,219933,False,0.541,0.633,0,-7.218,1,0.0273,0.0884,1.47e-05,0.163,0.613,133.888,4,Country / Folk
1oZqKv594G6ojGvDhEFsDw,Dermot Kennedy,Songs of Sonder,Innocence and Sadness,72,252657,False,0.538,0.403,11,-8.0,1,0.0636,0.926,0.0,0.108,0.651,67.892,4,Country / Folk
26owRbm9e0fmgiqupJNiW9,Jerry Garcia Band;Jerry Garcia,"Let it Rock: The Jerry Garcia Collection, Volume 2",Tore Up Over You - Live,22,414266,False,0.614,0.796,5,-8.278,1,0.0395,0.429,0.207,0.714,0.796,118.103,4,Country / Folk
2nef44o0sjJDKB1ta4S0ub,KT Tunstall,Lonely Christmas 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,Country / Folk
0KMGxYKeUzK9wc5DZCt3HT,Chicago,Chicago X,If You Leave Me Now,74,235373,False,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4,Country / Folk
2d4pY4hVzuRkVcElAor3nW,Carrie Underwood;John Legend,pov: you ride on santa's sleigh,Hallelujah,0,275099,False,0.335,0.43,5,-5.364,1,0.0322,0.846,0.0,0.126,0.379,78.259,5,Country / Folk
68SvStN7XigX94wdpRsrLV,Kitchen Dwellers,Muir Maid,Shadows,29,316800,False,0.393,0.757,6,-8.223,0,0.0287,0.157,0.00597,0.131,0.726,156.675,4,Country / Folk
2fvv4tLHhTfIRuahGrlohs,Sara Kays,All That Really Matters - Just Hits,Watching TV,0,160677,False,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965,4,Country / Folk
5u6GO6c0SPTcFdvHXMHvTM,Uncle Kracker,Human - Best Adult Pop Tunes,No Stranger to Shame,0,220493,True,0.627,0.845,7,-3.533,1,0.25,0.0707,0.0,0.359,0.773,170.072,4,Country / Folk
7h3rVSwqhTiFiysLcVlR4S,Ashley Monroe,Happy Country Christmas,Tennessee Christmas,0,253520,False,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4,Country / Folk
4Fc7BhMBjIVDnGQG8L6ayi,Hanare Gumi,あいのわ,大安,27,322140,False,0.731,0.485,7,-10.113,1,0.0387,0.284,0.00464,0.147,0.463,106.052,4,Country / Folk
2septrlQ7pS72np0xVPeHD,Anurag Vashisht,Ruk Jao Yahi,Ruk Jao Yahi,31,192026,False,0.657,0.347,2,-8.08,1,0.0357,0.622,6.57e-05,0.098,0.302,139.937,4,Country / Folk
0XQBLDVLGdsXhFQb7jU3nM,The Avett Brothers,Mignonette,Please Pardon Yourself,27,248586,False,0.328,0.689,9,-6.565,1,0.031,0.305,0.0489,0.327,0.645,181.33,4,Country / Folk
0wP19iM8ULJyV0r0LFDsDv,Taj Mahal,Supa Chill,Paradise,0,251426,False,0.65,0.406,7,-13.492,1,0.0761,0.568,0.0,0.484,0.862,79.642,4,Country / Folk
4QKWOYyqEUzSHHZuXM8jXH,Chatham County Line,Wildwood,Wildwood,20,186813,False,0.353,0.474,6,-8.609,1,0.035,0.55,0.00298,0.239,0.645,175.733,4,Country / Folk
2bGCXKKxk0FyTwYeJooaJH,Osho Jain,Khush to Hai Na,Khush to Hai Na,46,191020,False,0.807,0.0977,0,-15.128,1,0.0427,0.97,4.16e-05,0.0863,0.462,147.127,4,Country / Folk
79Wzw12qhwZFoKHuhQe5i0,Wood Belly,Solid Ground,Solid Ground,33,242613,False,0.608,0.659,7,-8.813,1,0.0282,0.24,0.00818,0.305,0.822,130.025,4,Country / Folk
2E9viCx0hJKNKNThd2MdGQ,Bailey Jehl,You're Still The One,You're Still The One,56,177500,False,0.607,0.473,2,-8.555,1,0.034,0.712,0.0,0.66,0.54,119.698,4,Country / Folk
2TIw5PyvZZ9N3EzDveEoTi,Rufus Wainwright,All I Want For Christmas Is You,Hallelujah,0,249026,False,0.273,0.196,9,-7.528,0,0.0347,0.885,0.0,0.105,0.421,72.124,4,Country / Folk
0jLxsUyugir35DRc7v2pAZ,Parthiv Gohil,Dandiya Dance Mix,Bahuchar Ma Na,35,319373,False,0.649,0.848,7,-7.135,1,0.245,0.141,4.68e-05,0.265,0.684,177.017,3,Country / Folk
3S0KXoeGj2UIMc6RO1EDB4,Yonder Mountain String Band,Town by Town,Rambler's Anthem,27,173066,False,0.568,0.537,7,-9.03,0,0.0333,0.544,0.012,0.251,0.917,148.418,4,Country / Folk
0KpiiWS4yj7V4xkVDfYU7o,Anupam Roy;Anindya Chatterjee,Baishe Srabon,Je Kawta Din - Male,34,245786,False,0.625,0.44,2,-9.097,1,0.038,0.769,0.0,0.181,0.592,134.796,4,Country / Folk
3q5Ur1rIlB8NuOY6FbzxJs,Raghav Chaitanya,Baatein,Baatein,49,246486,False,0.568,0.356,2,-8.365,1,0.0335,0.705,0.0,0.141,0.383,147.916,4,Country / Folk
2eVDxPgGKdLf3qSIvhCmJB,Sophie Pecora,I'm Fine,I'm Fine,41,171991,False,0.792,0.588,11,-6.58,1,0.131,0.348,0.0,0.207,0.775,90.096,4,Country / Folk
1HdCiNsQKptIsDHkKEoFHV,Boz Scaggs,Thanksgiving Party,I'm Easy,0,184786,False,0.474,0.771,10,-5.719,1,0.0571,0.115,0.0,0.0712,0.898,172.375,4,Country / Folk
1TkyDEdjiUuYhoMkxdZCiO,Prateek Kuhad,Tere Hi Hum,Tere Hi Hum,58,177026,False,0.738,0.305,0,-9.667,1,0.0286,0.851,1.74e-05,0.15,0.489,116.07,1,Country / Folk
01YEp5KTfQyoRpH3Ci1oFz,Tennessee Ernie Ford,Reelin' and Trippin' (Classy Road Trip Songs),Cincinnati Dancing Pig,0,169866,False,0.778,0.51,5,-10.072,1,0.209,0.822,0.000162,0.202,0.652,144.849,4,Country / Folk
5AbfOKYiI5nuuUsyVeTQs9,Catie Turner,All Out Alternative,Nothing,0,174552,False,0.512,0.77,7,-5.796,1,0.0368,0.001,0.0,0.118,0.551,87.856,4,Country / Folk
7cWD565NKIelWEJg9HcRd5,Bryan Adams,Jingle Bell Rock 2022,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,Country / Folk
4Y22ZNmlzAbwZ7b9dm9NyN,The Bluegrass Album Band,The Bluegrass Album,On My Way Back To The Old Home,29,152800,False,0.417,0.592,10,-13.715,1,0.0361,0.381,0.00153,0.276,0.965,153.16,4,Country / Folk
5xo1Gj4WTssjQgQ0w03cf2,Hozier,Hozier,Jackie And Wilson,60,223120,False,0.566,0.712,6,-4.201,1,0.0334,0.0687,1.3e-05,0.124,0.753,82.193,4,Country / Folk
1Dvcr61hD39MAMrN65eDMe,Ankur Tewari;The Ghalat Family,Tum Badal Gaye (Gibson Sessions at Saavn Studios),Tum Badal Gaye - Gibson Sessions at Saavn Studios,34,262767,False,0.686,0.4,0,-9.326,1,0.0353,0.865,4.91e-05,0.158,0.34,139.946,3,Country / Folk
5aBpIqXfktr9SSwyAi8Hlj,Taj Mahal,The Essential Taj Mahal,"Corinna - From ""The Natch'l Blues""",29,180920,False,0.621,0.294,9,-13.468,1,0.11,0.558,2.54e-05,0.0946,0.728,78.599,4,Country / Folk
58wQ5quXCton56WxkXZWLA,Os Arrais,Ele é,Ele é,45,306386,False,0.525,0.311,0,-9.395,1,0.0256,0.42,2.06e-05,0.253,0.192,77.014,4,Country / Folk
6NTIKfyWCP3Nm2zWB16o88,Sara Watkins,Young In All The Wrong Ways,Without A Word,55,238560,False,0.579,0.171,11,-14.495,1,0.0303,0.901,0.000308,0.111,0.389,136.311,4,Country / Folk
0SHa9XHwYYB1UUmgbgHuhQ,Prateek Kuhad,The Way That Lovers Do,Favorite Peeps,44,193733,False,0.611,0.525,7,-9.683,1,0.0354,0.767,0.799,0.112,0.299,113.946,4,Country / Folk
4BKlZ0UQOjombKzFFkgSlm,Ashwin Adwani,Mila Hai Jabse Tu,Mila Hai Jabse Tu,41,200265,False,0.714,0.405,1,-11.358,0,0.0312,0.819,1.04e-05,0.0884,0.441,119.958,4,Country / Folk
0ISMqxzluCjRivuuG4hcu6,Town Mountain,New Freedom Blues,North of Cheyenne,23,268240,False,0.549,0.807,9,-7.443,1,0.0439,0.621,0.000173,0.129,0.868,139.451,4,Country / Folk
50Emj7dvfU5NTCQsS7ECJ7,Raghav Chaitanya;Anurag Saikia,"Ek Tukda Dhoop (From ""Thappad"")","Ek Tukda Dhoop (From ""Thappad"")",49,325822,False,0.522,0.421,0,-7.976,1,0.0275,0.73,8.16e-05,0.19,0.203,107.926,4,Country / Folk
7KFDQGhs0YtDCjmoayP48I,Riley Green,Bury Me In Dixie,Trouble With You,42,168673,False,0.764,0.646,6,-6.919,1,0.0403,0.254,0.0,0.113,0.434,96.041,4,Country / Folk
6xsUlQIjfduRdQt88yekZ5,Hafdís Huld,Vögguvísur,Þú ert,43,135325,False,0.581,0.19,7,-13.84,1,0.031,0.828,2.57e-05,0.151,0.298,78.347,4,Country / Folk
0eSnv6EDeSDNWeJsKSnCHT,The Infamous Stringdusters,Rise Sun,Another Night,23,233439,False,0.481,0.83,6,-6.302,0,0.0339,0.115,0.000159,0.706,0.529,118.228,4,Country / Folk
3WBJcwnBI1eocuhkwTz8dg,Bachman-Turner Overdrive,On air 70's Hits,Takin' Care Of Business,0,291733,False,0.728,0.919,10,-5.751,1,0.0494,0.0495,0.0,0.152,0.963,130.22,4,Country / Folk
4IOJeKuObmBVXq2RQ01BqH,Joy Oladokun,West Coast,sorry isn't good enough,0,187543,True,0.618,0.554,2,-7.39,0,0.0464,0.029,7.76e-05,0.179,0.575,140.038,4,Country / Folk
5D4yWRy2TXUujlb0KuxujZ,Flatt & Scruggs,Foggy Mountain Banjo,Reuben,27,120320,False,0.404,0.685,2,-8.69,1,0.0288,0.157,0.35,0.264,0.909,134.839,4,Country / Folk
4jjUMXhlTpjs3quiga1Vc5,Catie Turner,Here to Forever - All New Indie,Nothing,0,174552,False,0.512,0.77,7,-5.796,1,0.0368,0.001,0.0,0.118,0.551,87.856,4,Country / Folk
7xJrhdABtvukh0KRAwHs2V,George Jones,I Am What I Am (Expanded Edition),I'm A Fool For Loving Her,19,203893,False,0.479,0.284,9,-14.109,1,0.0262,0.714,1.91e-06,0.138,0.47,147.553,4,Country / Folk
4yoPwM4ldSYczHNnwz8MT2,Ian Munsick,Never Leave - Country Magic,More than Me,0,210426,False,0.495,0.746,10,-5.317,1,0.0266,0.49,0.0,0.176,0.463,145.879,4,Country / Folk
5yyFw8oDQJ3YguzSZT0iPm,Wood & Wire,North of Despair,Kingpin,22,199226,False,0.69,0.632,4,-8.568,1,0.0301,0.613,7.18e-05,0.357,0.775,99.536,4,Country / Folk
12gyCnkTZFvPoF2vJBbKlK,Luciano Pereyra,Pop x siempre,Amor En Silencio,0,226386,False,0.615,0.608,11,-10.809,1,0.0404,0.733,2.48e-06,0.118,0.653,98.025,4,Country / Folk
2z9qzLuCkfRdGNI1u08EyO,Hellbillies,Søvnlaus,20 år på vegen,46,246626,False,0.356,0.568,5,-5.264,1,0.0295,0.191,0.0,0.183,0.42,77.35,4,Country / Folk
13GvSZgg9LOs3M9uGbWsPE,Aron Wright,You Were Supposed to Be Different,You Were Supposed to Be Different,45,192972,False,0.436,0.239,7,-12.83,1,0.0282,0.861,8.48e-05,0.0902,0.137,73.761,4,Country / Folk
1kvZL6kWs8JTgw9dJQJYWY,Sheryl Crow,Chillin' It - Mellow Day Country,Easy,0,253360,False,0.521,0.57,9,-5.567,1,0.0245,0.0254,1.17e-06,0.0757,0.608,169.995,4,Country / Folk
3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Dangerous: The Double Album,Wasted On You,83,178520,False,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3,Country / Folk
0QBFN6bzOfLb42ktCeffpN,Upchurch,Son of the South,Ghost,52,191425,True,0.788,0.572,11,-8.368,1,0.0606,0.705,0.000777,0.123,0.427,118.041,4,Country / Folk
5uNEaSgkkPw6vLCUh3KsdQ,Jon McLaughlin,Indiana,Beautiful Disaster,52,251640,False,0.432,0.664,7,-4.662,1,0.0302,0.215,0.0,0.15,0.294,156.216,4,Country / Folk
3y4LxiYMgDl4RethdzpmNe,Faith Hill,Breathe,Breathe,67,250546,False,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,4,Country / Folk
21PoeUYyBZpwooqgF6OD5I,Kailash Kher,Nuvva Nenaa,Blackberry,34,229269,False,0.592,0.838,7,-4.239,1,0.123,0.112,0.0,0.0276,0.766,79.868,4,Country / Folk
7I2BAdKDq6NaLnDRc41JGZ,Jax,Victoria’s Secret (feat. Harper) [The Metal Version],Victoria’s Secret - Piano Stripped,18,175423,False,0.487,0.183,6,-9.303,1,0.0343,0.844,0.0,0.125,0.394,143.908,4,Country / Folk
6nXIYClvJAfi6ujLiKqEq8,Andrew Belle,The Daylight EP,Sky's Still Blue,62,244320,False,0.43,0.791,6,-5.419,0,0.0302,0.0726,0.0193,0.11,0.217,171.864,4,Country / Folk
16zU12K33u00PP0oz32bgv,Bailey Zimmerman,Oklahoma Smokeshow - Breakout Country,Where It Ends,0,179294,False,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,4,Country / Folk
6vXQ12lw0BOY8ZAwT80wJy,The Avett Brothers,sadsadchristmas,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,Country / Folk
4bpyaPa1xruVgE2GtsYbIW,Ashley Kutcher,One Eighty,Love You From a Distance,70,204000,False,0.333,0.538,4,-8.653,1,0.0325,0.557,0.0,0.0977,0.63,149.377,4,Country / Folk
4zbviFbEpcz1f1SEagU0qm,Carolina Chocolate Drops,Leaving Eden,Country Girl,29,202000,False,0.732,0.673,0,-6.466,1,0.0878,0.677,0.0,0.267,0.591,97.789,4,Country / Folk
0B7FbDb0GQxMX5KSXGv3sg,Abhilasha Sinha,Tum Ho Yahaan,Tum Ho Yahaan,41,196932,False,0.504,0.548,7,-6.559,1,0.0296,0.803,0.0,0.324,0.279,162.997,3,Country / Folk
5VTLAJuMN3TLWxDlaSgNQ0,The Brothers Comatose,"Ink, Dust & Luck",Sugar Please,26,241990,False,0.522,0.272,7,-9.987,1,0.0265,0.709,0.0,0.246,0.286,111.787,3,Country / Folk
